ringName,URL,dob,pob,gender,notes
"[""Sean Patrick O'Doul""]",/wrestlers/sean-patrick-o39doul-10363.html,unknown,"Notre Dame, Indiana",male,
"[""Sean Piscitelli""]",/wrestlers/sean-piscitelli-12749.html,unknown,,male,
"[""Sean Powers""]",/wrestlers/sean-powers-8409.html,unknown,Unknown,male,
"[""Sean Pulver""]",/wrestlers/sean-pulver-9985.html,unknown,"Bakersfield, California",male,
"[""Sean Reynolds""]",/wrestlers/sean-reynolds-3794.html,unknown,Unknown,male,
"[""Sean Rollins""]",/wrestlers/sean-rollins-10277.html,unknown,Unknown,male,
"[""Sean Royal""]",/wrestlers/sean-royal-2653.html,unknown,"West Patterson, New Jersey",male,
"[""Sean Royal""]",/wrestlers/sean-royal-13198.html,unknown,,male,
"[""Sean South""]",/wrestlers/sean-south-7824.html,Sep 30th 1987,"Dublin, Leinster",male,
"[""Sean Spencer""]",/wrestlers/sean-spencer-8358.html,unknown,Unknown,male,
"[""Sean Static""]",/wrestlers/sean-static-10073.html,unknown,Unknown,male,
"[""Sean Studd""]",/wrestlers/sean-studd-12639.html,Oct 8th 1990,"Burke, Virginia",male,
"[""Sean Styles""]",/wrestlers/sean-styles-2388.html,Jan 9th 1978,"Pittsburgh, Pennsylvania",male,
"[""Sean Stylez""]",/wrestlers/sean-stylez-2388.html,Jan 9th 1978,"Pittsburgh, Pennsylvania",male,
"[""Sean Swag""]",/wrestlers/sean-swag-12749.html,unknown,,male,
"[""Sean Tyler""]",/wrestlers/sean-tyler-5463.html,Oct 29th 1983,"Unknown, Indiana",male,
"[""Sean Tylerstein""]",/wrestlers/sean-tylerstein-5463.html,Oct 29th 1983,"Unknown, Indiana",male,
"[""Sean Vee""]",/wrestlers/sean-vee-2665.html,unknown,Unknown,male,
"[""Sean Venom""]",/wrestlers/sean-venom-2665.html,unknown,Unknown,male,
"[""Sean Vincent""]",/wrestlers/sean-vincent-12711.html,unknown,,male,
"[""Slugger""]",/wrestlers/slugger-10858.html,unknown,"Kingston, Surrey",male,
"[""Slugger Clark""]",/wrestlers/slugger-clark-11680.html,Aug 19th 1995,"Washington, DC",male,
"[""Sly""]",/wrestlers/sly-368.html,Mar 25th 1977,"Montreal, Quebec",male,
"[""Sly""]",/wrestlers/sly-10514.html,unknown,Unknown,male,
"[""Sly Skraper""]",/wrestlers/sly-skraper-463.html,Dec 3rd 1970,"Washington, Pennsylvania",male,
"[""Slyck Wagner Brown""]",/wrestlers/slyck-wagner-brown-1812.html,Sep 4th 1979,"Kingston, Surrey",male,
"[""Slyk Wagner Brown""]",/wrestlers/slyk-wagner-brown-1812.html,Sep 4th 1979,"Kingston, Surrey",male,
"[""Small Antonio Inoki""]",/wrestlers/small-antonio-inoki-15315.html,unknown,"Unknown, Unknown",male,
"[""Small Daio Gama""]",/wrestlers/small-daio-gama-5705.html,unknown,Unknown,male,
"[""Small Dandy Fuji""]",/wrestlers/small-dandy-fuji-5678.html,May 21st 1982,"Neyagawa, Osaka",male,
"[""Small Gama Daio""]",/wrestlers/small-gama-daio-5705.html,unknown,Unknown,male,
"[""Smash""]",/wrestlers/smash-92.html,Oct 6th 1959,"Minneapolis, Minnesota",male,
"[""Smash""]",/wrestlers/smash-553.html,May 1st 1950,"Flint, Michigan",male,
"[""Smash Bradley""]",/wrestlers/smash-bradley-1879.html,unknown,"South Amboy, New Jersey",male,
"[""Smasher LeBlanc""]",/wrestlers/smasher-leblanc-3552.html,unknown,Unknown,male,
"[""Smasher Sloan""]",/wrestlers/smasher-sloan-4962.html,Jul 6th 1935,"Butte, Montana",male,
"[""Smelly""]",/wrestlers/smelly-2821.html,Dec 10th 1976,"Poughkeepsie, New York",male,
"[""Smiley""]",/wrestlers/smiley-11391.html,unknown,"Portland, Maine",male,
"[""Smith Hart""]",/wrestlers/smith-hart-13564.html,Nov 28th 1948,"Long Beach, New York",male,Deceased
"[""Smith James""]",/wrestlers/smith-james-9701.html,Jan 16th 1988,"Monroe, New York",male,
"[""Smitty Austin""]",/wrestlers/smitty-austin-7539.html,unknown,Unknown,male,
"[""Smoke""]",/wrestlers/smoke-14372.html,unknown,"Unknown, England",male,
"[""Smoked Out""]",/wrestlers/smoked-out-6340.html,unknown,Unknown,male,
"[""Smokey C.""]",/wrestlers/smokey-c-4357.html,unknown,Unknown,male,
"[""Smokey Carmichael""]",/wrestlers/smokey-carmichael-8680.html,unknown,Unknown,male,
"[""Smokey Mountain Massacre""]",/wrestlers/smokey-mountain-massacre-2067.html,unknown,Unknown,male,
"[""Smoky Mountain Massacre""]",/wrestlers/smoky-mountain-massacre-10826.html,unknown,Unknown,male,
"[""Smoothe Blackmon""]",/wrestlers/smoothe-blackmon-12767.html,unknown,,male,
"[""Snake Master Abuddadein""]",/wrestlers/snake-master-abuddadein-7294.html,unknown,"Unknown, Unknown",male,
"[""Snake Watson""]",/wrestlers/snake-watson-7862.html,unknown,Unknown,male,
"[""Snake-Eyez""]",/wrestlers/snake-eyez-14810.html,unknown,,male,
"[""Snakebyte""]",/wrestlers/snakebyte-10143.html,Jan 17th 1965,"Winston-Salem, North Carolina",male,
"[""Snapmare Matt""]",/wrestlers/snapmare-matt-15296.html,unknown,,male,
"[""Snatch Haggis""]",/wrestlers/snatch-haggis-2794.html,unknown,Unknown,male,
"[""Sniper""]",/wrestlers/sniper-258.html,Jan 9th 1961,"Montreal, Quebec",male,
"[""Snitsky""]",/wrestlers/snitsky-408.html,Jan 13th 1970,"Nesquehoning, Pennsylvania",male,
"[""Snoop Dogg""]",/wrestlers/snoop-dogg-12642.html,Oct 20th 1971,"Long Beach, California",male,
"[""Snoop Strikes""]",/wrestlers/snoop-strikes-13309.html,unknown,,male,
"[""Snooty Foxx""]",/wrestlers/snooty-foxx-13257.html,unknown,,male,
"[""SNOW""]",/wrestlers/snow-7253.html,unknown,"Leesburg, Florida",male,
"[""Snow Woman Greco""]",/wrestlers/snow-woman-greco-5710.html,unknown,Unknown,female,
"[""SnowCal Chloe""]",/wrestlers/snowcal-chloe-6623.html,Oct 14th 1973,"Dallas, Texas",female,
"[""Snowflake""]",/wrestlers/snowflake-10418.html,unknown,"Philadelphia, Pennsylvania",male,
"[""Snowy Bear""]",/wrestlers/snowy-bear-10456.html,unknown,Unknown,male,
"[""Snuff""]",/wrestlers/snuff-760.html,Dec 27th 1966,"Ocean Grove, New Jersey",male,Deceased
"[""Soba""]",/wrestlers/soba-11943.html,unknown,Unknown,male,
"[""Soberano Jr.""]",/wrestlers/soberano-jr-12646.html,Aug 12th 1993,"Torreon, Coahuila",male,
"[""Soberano Jr.""]",/wrestlers/soberano-jr-9505.html,Dec 5th 1974,"Torreon, Coahuila",male,
"[""SoCal Crazy""]",/wrestlers/socal-crazy-9949.html,Oct 30th 1978,"Escondido, California",male,
"[""SoCal Val""]",/wrestlers/socal-val-10755.html,Mar 27th 1986,"Orlando, Florida",female,
"[""Socko""]",/wrestlers/socko-10657.html,unknown,Unknown,male,
"[""Socorro""]",/wrestlers/socorro-11229.html,unknown,Unknown,male,
"[""Sodapop Johnson""]",/wrestlers/sodapop-johnson-11537.html,unknown,"Unknown, Ohio",male,
"[""Sodom""]",/wrestlers/sodom-388.html,Jun 25th 1977,"Auburn, New York",male,
"[""Sofi Castillo""]",/wrestlers/sofi-castillo-14568.html,unknown,,female,
"[""Sofia Castillo""]",/wrestlers/sofia-castillo-14568.html,unknown,,female,
"[""Sofia Cortez""]",/wrestlers/sofia-cortez-8721.html,Sep 21st 1987,"Ponce, Unknown",female,
"[""Sofia Maya Castillo""]",/wrestlers/sofia-maya-castillo-14568.html,unknown,,female,
"[""Sojiro Higuchi""]",/wrestlers/sojiro-higuchi-8814.html,Sep 19th 1992,"Unknown, Unknown",male,
"[""Sojo Bolt""]",/wrestlers/sojo-bolt-3629.html,Sep 11th 1977,"Minneapolis, Minnesota",female,
"[""Sojourner Bolt""]",/wrestlers/sojourner-bolt-3629.html,Sep 11th 1977,"Minneapolis, Minnesota",female,
"[""Sol #1""]",/wrestlers/sol-1-7574.html,unknown,Unknown,male,
"[""Sol #2""]",/wrestlers/sol-2-6394.html,May 25th 1966,"Mexico City, Federal District",male,
"[""Solar""]",/wrestlers/solar-5634.html,May 25th 1956,"Zacoalco de las Torres, Jalisco",male,
"[""Solar""]",/wrestlers/solar-12742.html,unknown,"Greenock, Scotland",male,
"[""Solar I""]",/wrestlers/solar-i-5634.html,May 25th 1956,"Zacoalco de las Torres, Jalisco",male,
"[""Solaris""]",/wrestlers/solaris-13705.html,unknown,,male,
"[""Soldat Ustinov""]",/wrestlers/soldat-ustinov-1155.html,unknown,"Minneapolis, Minnesota",male,
"[""Soldier""]",/wrestlers/soldier-8791.html,Mar 27th 1980,"Toyokawa, Aichi",male,
"[""Soldier Ant""]",/wrestlers/soldier-ant-4081.html,Apr 28th 1987,"Philadelphia, Pennsylvania",male,
"[""Solid""]",/wrestlers/solid-6533.html,unknown,"Atlanta, Georgia",male,Deceased
"[""Solo""]",/wrestlers/solo-9337.html,Sep 11th 1985,Unknown,male,
"[""Solo""]",/wrestlers/solo-717.html,Sep 1st 1971,"Laie, Hawaii",male,
"[""Solo Darling""]",/wrestlers/solo-darling-8068.html,Feb 19th 1987,"The Bronx, New York",female,
"[""Solo Shade""]",/wrestlers/solo-shade-717.html,Sep 1st 1971,"Laie, Hawaii",male,
"[""Solo Snuka""]",/wrestlers/solo-snuka-717.html,Sep 1st 1971,"Laie, Hawaii",male,
"[""Solomon Crowe""]",/wrestlers/solomon-crowe-3458.html,Sep 1st 1987,"Bellefontaine, Ohio",male,
"[""Solomon Grundy""]",/wrestlers/solomon-grundy-4056.html,Aug 10th 1961,"Louisville, Kentucky",male,
"[""Solomon Lamb""]",/wrestlers/solomon-lamb-14679.html,unknown,,male,
"[""Soma Takao""]",/wrestlers/soma-takao-15179.html,unknown,"Tokyo, Tokyo",male,
"[""Sombra de Jalisco""]",/wrestlers/sombra-de-jalisco-12291.html,unknown,"Unknown, Unknown",male,
"[""Sombra de Plata""]",/wrestlers/sombra-de-plata-12429.html,unknown,"Unknown, Unknown",male,
"[""Sombrita""]",/wrestlers/sombrita-12421.html,Jul 3rd 1968,"Puebla, Puebla",male,
"[""Son of Havoc""]",/wrestlers/son-of-havoc-1925.html,Dec 31st 1980,"Cleveland, Ohio",male,
"[""Son of Link""]",/wrestlers/son-of-link-4053.html,unknown,Unknown,male,
"[""Son of Madness""]",/wrestlers/son-of-madness-6158.html,Sep 29th 1981,"Clark's Summit, Pennsylvania",male,
"[""Son Of Satan I""]",/wrestlers/son-of-satan-i-2230.html,unknown,Unknown,male,
"[""Son Of Satan II""]",/wrestlers/son-of-satan-ii-2225.html,unknown,Unknown,male,
"[""Song Pak Du Kim""]",/wrestlers/song-pak-du-kim-3776.html,unknown,"Phoenix, Arizona",male,
"[""Sonia""]",/wrestlers/sonia-6735.html,Jun 30th 1989,"Seattle, Washington",female,
"[""Sonic""]",/wrestlers/sonic-9366.html,unknown,"Lexington, Kentucky",male,
"[""Sonic Youth""]",/wrestlers/sonic-youth-2036.html,Mar 28th 1969,"Death Valley, California",male,
"[""Sonico""]",/wrestlers/sonico-14575.html,unknown,,male,
"[""Sonjay Dutt""]",/wrestlers/sonjay-dutt-874.html,Apr 7th 1982,"Washington, DC",male,
"[""Sonny Austin""]",/wrestlers/sonny-austin-7539.html,unknown,Unknown,male,
"[""Sonny Baroni""]",/wrestlers/sonny-baroni-11048.html,unknown,"Livonia, Michigan",male,
"[""Sonny Blaze""]",/wrestlers/sonny-blaze-1250.html,unknown,"New York, New York",male,
"[""Sonny Boy""]",/wrestlers/sonny-boy-9296.html,unknown,"Unknown, Maryland",male,
"[""Sonny Boy Cassidy""]",/wrestlers/sonny-boy-cassidy-4941.html,unknown,Unknown,male,
"[""Sonny Boy Gulano""]",/wrestlers/sonny-boy-gulano-12095.html,unknown,Unknown,male,
"[""Tiger Kid""]",/wrestlers/tiger-kid-9700.html,Nov 9th 1993,"Birmingham, England",male,
"[""Tiger Kid""]",/wrestlers/tiger-kid-12398.html,Feb 12th 1987,"Mexico City, Federal District",male,
"[""Tiger King""]",/wrestlers/tiger-king-1039.html,Nov 24th 1957,"Shimonoseki, Yamaguchi",male,
"[""Tiger Mask I""]",/wrestlers/tiger-mask-i-1039.html,Nov 24th 1957,"Shimonoseki, Yamaguchi",male,
"[""Tiger Mask II""]",/wrestlers/tiger-mask-ii-1016.html,Jun 17th 1962,"Yubari, Hokkaido",male,Deceased
"[""Tiger Mask III""]",/wrestlers/tiger-mask-iii-666.html,Oct 31st 1966,"Kobe, Hyogo",male,
"[""Tiger Mask IV""]",/wrestlers/tiger-mask-iv-1626.html,Oct 19th 1970,"Urayasu, Chiba",male,
"[""Tiger Mask V""]",/wrestlers/tiger-mask-v-8001.html,Jan 12th 1976,"Hashima, Gifu",male,
"[""Tiger Mask W""]",/wrestlers/tiger-mask-w-3893.html,May 20th 1982,"Kagoshima, Kagoshima",male,
"[""Tiger Mulligan""]",/wrestlers/tiger-mulligan-14754.html,unknown,,male,
"[""Tiger Shark""]",/wrestlers/tiger-shark-7998.html,unknown,"Unknown, Unknown",male,
"[""Tiger Star""]",/wrestlers/tiger-star-8648.html,unknown,"Unknown, Ontario",male,
"[""Tiger Steele""]",/wrestlers/tiger-steele-5203.html,unknown,"Amarillo, Texas",male,
"[""Tiger Taguchi""]",/wrestlers/tiger-taguchi-608.html,Feb 7th 1948,"Seoul, South Korea",male,
"[""Tiger the Dark""]",/wrestlers/tiger-the-dark-9154.html,Dec 7th 1987,"Austin, Texas",male,
"[""Tiger Thug""]",/wrestlers/tiger-thug-8787.html,unknown,Unknown,male,
"[""Tiger Toguchi""]",/wrestlers/tiger-toguchi-608.html,Feb 7th 1948,"Seoul, South Korea",male,
"[""Tiger Tom Tucker""]",/wrestlers/tiger-tom-tucker-10156.html,unknown,"Unknown, New Jersey",male,
"[""Tiger Woman""]",/wrestlers/tiger-woman-12294.html,Mar 6th 1974,"Mexico City, Federal District",female,
"[""Tigers Mask""]",/wrestlers/tigers-mask-5820.html,Jun 1st 1976,"Osaka, Osaka",male,
"[""Tigra""]",/wrestlers/tigra-5448.html,unknown,Unknown,female,
"[""Tigre Blanco III""]",/wrestlers/tigre-blanco-iii-3027.html,Oct 8th 1974,"Mexico City, Federal District",male,
"[""Tigre Cota""]",/wrestlers/tigre-cota-7500.html,Jul 1st 1977,"Unknown, Unknown",male,
"[""Tigre Mágico II""]",/wrestlers/tigre-mgico-ii-13248.html,Nov 15th 1993,"Mexico City, Federal District",male,
"[""Tigre Metalico""]",/wrestlers/tigre-metalico-3032.html,Nov 30th 1969,"Mexico City, Federal District",male,
"[""Tigre Rojo""]",/wrestlers/tigre-rojo-5639.html,unknown,Unknown,male,
"[""Tigre Uno""]",/wrestlers/tigre-uno-3054.html,Apr 4th 1981,"Tijuana, Baja California",male,
"[""Tiki""]",/wrestlers/tiki-4201.html,unknown,Unknown,male,
"[""Tikirilla""]",/wrestlers/tikirilla-14278.html,unknown,,unspecified,
"[""Tilo""]",/wrestlers/tilo-7852.html,unknown,"Unknown, Unknown",male,
"[""Tilo Samoa""]",/wrestlers/tilo-samoa-7852.html,unknown,"Unknown, Unknown",male,
"[""Tilt Roberts""]",/wrestlers/tilt-roberts-14942.html,unknown,,male,
"[""Tim Anderson""]",/wrestlers/tim-anderson-10192.html,Aug 2nd 1982,"Tampa, Florida",male,
"[""Tim Arson""]",/wrestlers/tim-arson-3782.html,Dec 27th 1976,"Staten Island, New York",male,Deceased
"[""Tim Blaze""]",/wrestlers/tim-blaze-2036.html,Mar 28th 1969,"Death Valley, California",male,
"[""Tim Brooks""]",/wrestlers/tim-brooks-1186.html,unknown,"Waxahachie, Texas",male,
"[""Tim Cheeks""]",/wrestlers/tim-cheeks-9118.html,unknown,Unknown,male,
"[""Tim Dixon""]",/wrestlers/tim-dixon-7462.html,unknown,Unknown,male,
"[""Tim Donst""]",/wrestlers/tim-donst-3488.html,unknown,"St. Louis, Missouri",male,
"[""Tim Edwards""]",/wrestlers/tim-edwards-9672.html,unknown,Unknown,male,
"[""Tim Fischer""]",/wrestlers/tim-fischer-2372.html,Nov 7th 1967,"Riverside, California",male,
"[""Tim Flowers""]",/wrestlers/tim-flowers-1542.html,unknown,"New York, New York",male,
"[""Tim Fry""]",/wrestlers/tim-fry-8301.html,unknown,Unknown,male,
"[""Tim Grind""]",/wrestlers/tim-grind-4039.html,unknown,Unknown,male,
"[""Tim Hampton""]",/wrestlers/tim-hampton-4309.html,unknown,Unknown,male,
"[""Tim Hawk""]",/wrestlers/tim-hawk-1822.html,Nov 4th 1973,"Springboro, Ohio",male,
"[""Tim Horner""]",/wrestlers/tim-horner-575.html,Aug 19th 1959,"Morristown, Tennessee",male,
"[""Tim Horner Jr.""]",/wrestlers/tim-horner-jr-7690.html,unknown,Unknown,male,
"[""Tim Hughes""]",/wrestlers/tim-hughes-11824.html,unknown,Unknown,male,
"[""Tim Hunt""]",/wrestlers/tim-hunt-1629.html,unknown,Unknown,male,
"[""Tim Jergen""]",/wrestlers/tim-jergen-4488.html,unknown,Unknown,male,
"[""Tim Kade""]",/wrestlers/tim-kade-13541.html,unknown,,male,
"[""Tim Lobo""]",/wrestlers/tim-lobo-11045.html,unknown,Unknown,male,
"[""Tim Lowery""]",/wrestlers/tim-lowery-13115.html,unknown,,male,
"[""Tim Manley""]",/wrestlers/tim-manley-10230.html,unknown,"Anchorage, Alaska",male,
"[""Tim McNeany""]",/wrestlers/tim-mcneany-1599.html,unknown,Unknown,male,
"[""Tim McNeavey""]",/wrestlers/tim-mcneavey-1599.html,unknown,Unknown,male,
"[""Tim Miller""]",/wrestlers/tim-miller-14922.html,unknown,,male,
"[""Tim Moxley""]",/wrestlers/tim-moxley-2651.html,unknown,"North Dayton, Ohio",male,
"[""Tim Parker""]",/wrestlers/tim-parker-583.html,unknown,Unknown,male,
"[""Tim Patterson""]",/wrestlers/tim-patterson-3519.html,unknown,Unknown,male,
"[""Tim Pence""]",/wrestlers/tim-pence-13104.html,unknown,,male,
"[""Tim Renesto""]",/wrestlers/tim-renesto-4183.html,unknown,Unknown,male,
"[""Tim Roberts""]",/wrestlers/tim-roberts-3782.html,Dec 27th 1976,"Staten Island, New York",male,Deceased
"[""Tim Rockwell""]",/wrestlers/tim-rockwell-8882.html,unknown,"Austin, Texas",male,
"[""Tim Sawyer""]",/wrestlers/tim-sawyer-7514.html,unknown,Unknown,male,
"[""Tim Storm""]",/wrestlers/tim-storm-3824.html,May 1st 1965,"Pine Bluff, Arkansas",male,
"[""Tim Sylvia""]",/wrestlers/tim-sylvia-8008.html,Mar 5th 1976,"Ellsworth, Maine",male,
"[""Tim Taylor""]",/wrestlers/tim-taylor-13854.html,unknown,"Elkton, Maryland",male,
"[""Tim Warcloud""]",/wrestlers/tim-warcloud-2897.html,unknown,Unknown,male,
"[""Tim Wiese""]",/wrestlers/tim-wiese-13170.html,Dec 17th 1981,"Bergisch Gladbach, North Rhine-Westphalia",male,
"[""Tim Woody""]",/wrestlers/tim-woody-2036.html,Mar 28th 1969,"Death Valley, California",male,
"[""Tim Yates""]",/wrestlers/tim-yates-7449.html,unknown,Unknown,male,
"[""Tim Zbyszko""]",/wrestlers/tim-zbyszko-9697.html,unknown,"Unknown, Unknown",male,
"[""Timber The Lumberjack""]",/wrestlers/timber-the-lumberjack-2024.html,unknown,Unknown,male,
"[""Time Bomb""]",/wrestlers/time-bomb-2783.html,unknown,Unknown,male,
"[""Timmy Aiight""]",/wrestlers/timmy-aiight-11259.html,unknown,Unknown,male,
"[""Timmy Baltimore""]",/wrestlers/timmy-baltimore-7809.html,unknown,"Unknown, Maryland",male,
"[""Timmy Danger""]",/wrestlers/timmy-danger-6918.html,unknown,"Boca Raton, Florida",male,
"[""Timmy J""]",/wrestlers/timmy-j-8882.html,unknown,"Austin, Texas",male,
"[""Timmy Lou Retton""]",/wrestlers/timmy-lou-retton-12921.html,unknown,"Raleigh, North Carolina",male,
"[""Timo""]",/wrestlers/timo-13690.html,unknown,,male,
"[""Timothy Flowers""]",/wrestlers/timothy-flowers-1542.html,unknown,"New York, New York",male,
"[""Timothy Grind""]",/wrestlers/timothy-grind-4039.html,unknown,Unknown,male,
"[""Timothy Rich""]",/wrestlers/timothy-rich-14813.html,unknown,,male,
"[""Timothy Richards""]",/wrestlers/timothy-richards-6358.html,unknown,"San Diego, California",male,
"[""Timothy Thatcher""]",/wrestlers/timothy-thatcher-8407.html,unknown,"Unknown, California",male,
"[""Timothy Well""]",/wrestlers/timothy-well-183.html,Sep 8th 1961,"New York, New York",male,Deceased
"[""Timothy West""]",/wrestlers/timothy-west-14813.html,unknown,,male,
"[""Timusumi Oshira""]",/wrestlers/timusumi-oshira-4787.html,Oct 15th 1950,"Okinawa, Okinawa",male,
"[""Tina Ferrari""]",/wrestlers/tina-ferrari-293.html,Nov 26th 1961,"Los Angeles, California",female,
"[""Tina Hamilton""]",/wrestlers/tina-hamilton-804.html,unknown,Unknown,female,
"[""Tina Marie James""]",/wrestlers/tina-marie-james-9844.html,Jun 4th 1979,"Calgary, Alberta",female,
"[""Tina Moretti""]",/wrestlers/tina-moretti-293.html,Nov 26th 1961,"Los Angeles, California",female,
"[""Tina San Antonio""]",/wrestlers/tina-san-antonio-6389.html,unknown,"Brooklyn, New York",female,
"[""Tina Stock""]",/wrestlers/tina-stock-9419.html,unknown,Unknown,female,
"[""Tina The Trigger""]",/wrestlers/tina-the-trigger-10737.html,unknown,"Manchester, New Hampshire",female,
"[""Tinieblas""]",/wrestlers/tinieblas-6820.html,Jun 8th 1939,"Mexico City, Federal District",male,
"[""Tinieblas Jr.""]",/wrestlers/tinieblas-jr-6394.html,May 25th 1966,"Mexico City, Federal District",male,
"[""Tino Piscitelli""]",/wrestlers/tino-piscitelli-11446.html,Aug 24th 1983,"Boca Raton, Florida",male,
"[""Tony Washberg""]",/wrestlers/tony-washberg-3741.html,unknown,Unknown,male,
"[""Tony Webb""]",/wrestlers/tony-webb-8498.html,unknown,Unknown,male,
"[""Tony Williams""]",/wrestlers/tony-williams-3198.html,unknown,"Memphis, Tennessee",male,
"[""Too Cold Scorpio""]",/wrestlers/too-cold-scorpio-214.html,Oct 25th 1965,"Denver, Colorado",male,
"[""Too Cool Abdul""]",/wrestlers/too-cool-abdul-11584.html,unknown,Unknown,male,
"[""Too Cool Tone""]",/wrestlers/too-cool-tone-10982.html,unknown,Unknown,male,
"[""Too Tall Ninja""]",/wrestlers/too-tall-ninja-11157.html,unknown,Unknown,male,
"[""Too Tuff Tony""]",/wrestlers/too-tuff-tony-887.html,Jun 6th 1974,"Louisville, Kentucky",male,
"[""Tookie Tucker""]",/wrestlers/tookie-tucker-6682.html,unknown,"Open Road, New York",male,
"[""Tool""]",/wrestlers/tool-8471.html,unknown,"Unknown, California",male,
"[""Tootie Lynn Ramsey""]",/wrestlers/tootie-lynn-ramsey-14344.html,unknown,,female,
"[""Toots Mondt""]",/wrestlers/toots-mondt-1017.html,Jan 18th 1999,"Wayne County, Iowa",male,Deceased
"[""Top Gun""]",/wrestlers/top-gun-542.html,unknown,"Miami, Florida",male,
"[""Top Gun Maverick""]",/wrestlers/top-gun-maverick-10048.html,May 22nd 1988,Unknown,male,
"[""Top Gun Talwar""]",/wrestlers/top-gun-talwar-6178.html,Feb 6th 1984,"Unknown, California",male,
"[""Top Prospect""]",/wrestlers/top-prospect-6524.html,unknown,Unknown,male,
"[""Top Shelf""]",/wrestlers/top-shelf-10004.html,unknown,Unknown,male,
"[""Topgun Talwar""]",/wrestlers/topgun-talwar-6178.html,Feb 6th 1984,"Unknown, California",male,
"[""Tor Kamata""]",/wrestlers/tor-kamata-5084.html,Mar 9th 1937,"Unknown, Hawaii",male,Deceased
"[""Torbellino""]",/wrestlers/torbellino-12444.html,unknown,"Unknown, Unknown",male,
